ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,VEHICLE_TYPE,MSRP,VEHICLE_BRAND,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME
10367,43,62000,8,2666000,1/12/2005 0:00,Resolved,1,1,2005,Utility,92000,GMC,Logistics4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA,Young,Julie
10380,32,10000,1,320000,2/16/2005 0:00,Shipped,1,2,2005,Utility,92000,GMC,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10407,6,90000,3,540000,4/22/2005 0:00,On Hold,2,4,2005,Utility,92000,GMC,The Sharp Transports Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue
10420,66,92000,6,6072000,5/29/2005 0:00,In Process,2,5,2005,Utility,92000,GMC,Shipping And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10105,41,82000,10,3362000,2/11/2003 0:00,Shipped,1,2,2003,Utility,87000,GMC,Danish Wholesale Imports,31 12 3555,Vinb�ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10117,23,97000,4,2231000,4/16/2003 0:00,Shipped,2,4,2003,Utility,87000,GMC,"Dragon Shipping, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
10128,43,92000,1,3956000,6/6/2003 0:00,Shipped,2,6,2003,Utility,87000,GMC,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10142,24,70000,7,1680000,8/8/2003 0:00,Shipped,3,8,2003,Utility,87000,GMC,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10153,22,83000,6,1826000,9/28/2003 0:00,Shipped,3,9,2003,Utility,87000,GMC,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10166,26,73000,1,1898000,10/21/2003 0:00,Shipped,4,10,2003,Utility,87000,GMC,FunTransportIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta
10177,35,74000,8,2590000,11/7/2003 0:00,Shipped,4,11,2003,Utility,87000,GMC,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus
10185,47,77000,8,3619000,11/14/2003 0:00,Shipped,4,11,2003,Utility,87000,GMC,Logistics Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
10197,50,10000,14,500000,11/26/2003 0:00,Shipped,4,11,2003,Utility,87000,GMC,Enaco Distributors,(93) 203 4555,"Rambla de Catalu�a, 23",,Barcelona,,08022,Spain,EMEA,Saavedra,Eduardo
10208,45,87000,8,3915000,1/2/2004 0:00,Shipped,1,1,2004,Utility,87000,GMC,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
10221,39,89000,2,3471000,2/18/2004 0:00,Shipped,1,2,2004,Utility,87000,GMC,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
10232,23,89000,5,2047000,3/20/2004 0:00,Shipped,1,3,2004,Utility,87000,GMC,Transportsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
10248,42,75000,11,3150000,5/7/2004 0:00,Cancelled,2,5,2004,Utility,87000,GMC,Land of Logistics Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai
10261,20,89000,9,1780000,6/17/2004 0:00,Shipped,2,6,2004,Utility,87000,GMC,Qu?bec Home Shipping Network,(514) 555-8054,43 rue St. Laurent,,Montr�al,Qu�bec,H1J 1C3,Canada,NA,Fresni�re,Jean
10273,33,71000,12,2343000,7/21/2004 0:00,Shipped,3,7,2004,Utility,87000,GMC,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
10283,34,10000,14,340000,8/20/2004 0:00,Shipped,3,8,2004,Utility,87000,GMC,"Royal Canadian Shipping, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
10293,49,10000,3,490000,9/9/2004 0:00,Shipped,3,9,2004,Utility,87000,GMC,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo
10306,39,90000,8,3510000,10/14/2004 0:00,Shipped,4,10,2004,Utility,87000,GMC,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10315,36,10000,7,360000,10/29/2004 0:00,Shipped,4,10,2004,Utility,87000,GMC,La Rochelle Transports,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
10326,50,86000,5,4300000,11/9/2004 0:00,Shipped,4,11,2004,Utility,87000,GMC,"Volvo Model Logistics, Co",0921-12 3555,Berguvsv�gen  8,,Lule�,,S-958 22,Sweden,EMEA,Berglund,Christina
10337,29,10000,2,290000,11/21/2004 0:00,Shipped,4,11,2004,Utility,87000,GMC,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria
10350,30,10000,3,300000,12/2/2004 0:00,Shipped,4,12,2004,Utility,87000,GMC,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10372,41,86000,7,3526000,1/26/2005 0:00,Shipped,1,1,2005,Utility,87000,GMC,"Tokyo Shipping, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
10383,28,58000,7,1624000,2/22/2005 0:00,Shipped,1,2,2005,Utility,87000,GMC,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10396,45,10000,5,450000,3/23/2005 0:00,Shipped,1,3,2005,Utility,87000,GMC,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10414,16,75000,11,1200000,5/6/2005 0:00,On Hold,2,5,2005,Utility,87000,GMC,Transports4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri
10103,36,10000,5,360000,1/29/2003 0:00,Shipped,1,1,2003,Heavy,12100,GMC,Baane Logistics Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
10114,41,10000,9,410000,4/1/2003 0:00,Shipped,2,4,2003,Heavy,12100,GMC,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
10126,50,10000,5,500000,5/28/2003 0:00,Shipped,2,5,2003,Heavy,12100,GMC,"Corrida Auto Logistics, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart�n
10140,40,10000,5,400000,7/24/2003 0:00,Shipped,3,7,2003,Heavy,12100,GMC,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri
10150,49,10000,2,490000,9/19/2003 0:00,Shipped,3,9,2003,Heavy,12100,GMC,"Dragon Shipping, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
10164,45,10000,3,450000,10/21/2003 0:00,Resolved,4,10,2003,Heavy,12100,GMC,Logistics Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland
10175,47,10000,10,470000,11/6/2003 0:00,Shipped,4,11,2003,Heavy,12100,GMC,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
10183,21,10000,2,210000,11/13/2003 0:00,Shipped,4,11,2003,Heavy,12100,GMC,"Classic Transport Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca
10194,32,10000,5,320000,11/25/2003 0:00,Shipped,4,11,2003,Heavy,12100,GMC,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
10207,47,10000,16,470000,12/9/2003 0:00,Shipped,4,12,2003,Heavy,12100,GMC,Transport Shipping,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie
10217,38,10000,5,380000,2/4/2004 0:00,Shipped,1,2,2004,Heavy,12100,GMC,Handji Transports& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,069045,Singapore,APAC,Victorino,Wendy
10229,41,10000,10,410000,3/11/2004 0:00,Shipped,1,3,2004,Heavy,12100,GMC,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10245,21,10000,3,210000,5/4/2004 0:00,Shipped,2,5,2004,Heavy,12100,GMC,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie
10259,41,10000,13,410000,6/15/2004 0:00,Shipped,2,6,2004,Heavy,12100,GMC,Handji Transports& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,069045,Singapore,APAC,Victorino,Wendy
10270,38,10000,3,380000,7/19/2004 0:00,Shipped,3,7,2004,Heavy,12100,GMC,Shipping And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10281,25,99000,10,2475000,8/19/2004 0:00,Shipped,3,8,2004,Heavy,12100,GMC,Transport Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung
10291,48,10000,5,480000,9/8/2004 0:00,Shipped,3,9,2004,Heavy,12100,GMC,Scandinavian Transport Ideas,0695-34 6555,?kergatan 24,,Br�cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10305,22,99000,14,2178000,10/13/2004 0:00,Shipped,4,10,2004,Heavy,12100,GMC,Marta's Logistics Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta
10313,28,10000,8,280000,10/22/2004 0:00,Shipped,4,10,2004,Heavy,12100,GMC,Canadian Transport Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi
10323,47,10000,1,470000,11/5/2004 0:00,Shipped,4,11,2004,Heavy,12100,GMC,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
10334,49,10000,4,490000,11/19/2004 0:00,On Hold,4,11,2004,Heavy,12100,GMC,"Volvo Model Logistics, Co",0921-12 3555,Berguvsv�gen  8,,Lule�,,S-958 22,Sweden,EMEA,Berglund,Christina
10347,45,10000,4,450000,11/29/2004 0:00,Shipped,4,11,2004,Heavy,12100,GMC,"Australian Shipping, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10357,28,10000,2,280000,12/10/2004 0:00,Shipped,4,12,2004,Heavy,12100,GMC,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10370,29,57000,6,1653000,1/20/2005 0:00,Shipped,1,1,2005,Heavy,12100,GMC,"Anna's Transport, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
10382,39,10000,1,390000,2/17/2005 0:00,Shipped,1,2,2005,Heavy,12100,GMC,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10411,46,10000,3,460000,5/1/2005 0:00,Shipped,2,5,2005,Heavy,12100,GMC,Qu?bec Home Shipping Network,(514) 555-8054,43 rue St. Laurent,,Montr�al,Qu�bec,H1J 1C3,Canada,NA,Fresni�re,Jean
10425,38,10000,13,380000,5/31/2005 0:00,In Process,2,5,2005,Heavy,12100,GMC,La Rochelle Transports,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
10103,41,47000,9,1927000,1/29/2003 0:00,Shipped,1,1,2003,Utility,50000,Ford,Baane Logistics Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
10113,50,49000,3,2450000,3/26/2003 0:00,Shipped,1,3,2003,Utility,50000,Ford,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10126,43,53000,9,2279000,5/28/2003 0:00,Shipped,2,5,2003,Utility,50000,Ford,"Corrida Auto Logistics, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart�n
10140,29,43000,9,1247000,7/24/2003 0:00,Shipped,3,7,2003,Utility,50000,Ford,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri
10150,30,42000,6,1260000,9/19/2003 0:00,Shipped,3,9,2003,Utility,50000,Ford,"Dragon Shipping, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
10164,25,53000,7,1325000,10/21/2003 0:00,Resolved,4,10,2003,Utility,50000,Ford,Logistics Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland
10174,49,44000,2,2156000,11/6/2003 0:00,Shipped,4,11,2003,Utility,50000,Ford,"Australian Transport Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony
10183,40,49000,6,1960000,11/13/2003 0:00,Shipped,4,11,2003,Utility,50000,Ford,"Classic Transport Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca
10194,41,44000,9,1804000,11/25/2003 0:00,Shipped,4,11,2003,Utility,50000,Ford,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
10206,21,53000,4,1113000,12/5/2003 0:00,Shipped,4,12,2003,Utility,50000,Ford,Canadian Transport Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi
10215,46,45000,1,2070000,1/29/2004 0:00,Shipped,1,1,2004,Utility,50000,Ford,West Coast Shipping Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,NA,Thompson,Steve
10229,39,40000,14,1560000,3/11/2004 0:00,Shipped,1,3,2004,Utility,50000,Ford,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10245,45,59000,7,2655000,5/4/2004 0:00,Shipped,2,5,2004,Utility,50000,Ford,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie
10258,21,59000,4,1239000,6/15/2004 0:00,Shipped,2,6,2004,Utility,50000,Ford,"Tokyo Shipping, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
10270,44,58000,7,2552000,7/19/2004 0:00,Shipped,3,7,2004,Utility,50000,Ford,Shipping And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
10281,44,59000,14,2596000,8/19/2004 0:00,Shipped,3,8,2004,Utility,50000,Ford,Transport Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung
10291,29,51000,9,1479000,9/8/2004 0:00,Shipped,3,9,2004,Utility,50000,Ford,Scandinavian Transport Ideas,0695-34 6555,?kergatan 24,,Br�cke,,S-844 67,Sweden,EMEA,Larsson,Maria
10304,34,49000,4,1666000,10/11/2004 0:00,Shipped,4,10,2004,Utility,50000,Ford,Auto Associ?s & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA,Tonini,Daniel
10312,39,56000,1,2184000,10/21/2004 0:00,Shipped,4,10,2004,Utility,50000,Ford,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10324,38,10000,6,380000,11/5/2004 0:00,Shipped,4,11,2004,Utility,50000,Ford,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA,Frick,Michael
10333,24,79000,8,1896000,11/18/2004 0:00,Shipped,4,11,2004,Utility,50000,Ford,Logistics Wheels Co.,6505555787,5557 North Pendale Street,,San Francisco,CA,,USA,NA,Murphy,Julie
10348,29,10000,6,290000,11/1/2004 0:00,Shipped,4,11,2004,Utility,50000,Ford,"Corrida Auto Logistics, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart�n
10358,30,10000,8,300000,12/10/2004 0:00,Shipped,4,12,2004,Utility,50000,Ford,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10370,20,10000,2,200000,1/20/2005 0:00,Shipped,1,1,2005,Utility,50000,Ford,"Anna's Transport, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
10382,39,10000,2,390000,2/17/2005 0:00,Shipped,1,2,2005,Utility,50000,Ford,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10411,35,59000,7,2065000,5/1/2005 0:00,Shipped,2,5,2005,Utility,50000,Ford,Qu?bec Home Shipping Network,(514) 555-8054,43 rue St. Laurent,,Montr�al,Qu�bec,H1J 1C3,Canada,NA,Fresni�re,Jean
10424,26,59000,4,1534000,5/31/2005 0:00,In Process,2,5,2005,Utility,50000,Ford,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10108,44,10000,11,440000,3/3/2003 0:00,Shipped,1,3,2003,Utility,14800,Ford,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold
10122,28,10000,15,280000,5/8/2003 0:00,Shipped,2,5,2003,Utility,14800,Ford,Marseille Logistics Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
10135,31,10000,12,310000,7/2/2003 0:00,Shipped,3,7,2003,Utility,14800,Ford,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10146,29,10000,1,290000,9/3/2003 0:00,Shipped,3,9,2003,Utility,14800,Ford,Transport Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan
10159,32,10000,7,320000,10/10/2003 0:00,Shipped,4,10,2003,Utility,14800,Ford,Corporate Transport Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie
10169,33,10000,7,330000,11/4/2003 0:00,Shipped,4,11,2003,Utility,14800,Ford,"Anna's Transport, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
10180,44,10000,2,440000,11/11/2003 0:00,Shipped,4,11,2003,Utility,14800,Ford,Daedalus Designs Imports,20.16.1555,"184, chauss�e de Tournai",,Lille,,59000,France,EMEA,Ranc�,Martine
10191,32,10000,8,320000,11/20/2003 0:00,Shipped,4,11,2003,Utility,14800,Ford,"Toms Spezialit?ten, Ltd",0221-5554327,Mehrheimerstr. 369,,K�ln,,50739,Germany,EMEA,Pfalzheim,Henriette
10211,41,10000,7,410000,1/15/2004 0:00,Shipped,1,1,2004,Utility,14800,Ford,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
10225,35,10000,14,350000,2/22/2004 0:00,Shipped,1,2,2004,Utility,14800,Ford,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gen�ve,,1203,Switzerland,EMEA,Holz,Michael
10238,44,10000,8,440000,4/9/2004 0:00,Shipped,2,4,2004,Utility,14800,Ford,Danish Wholesale Imports,31 12 3555,Vinb�ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
10252,26,10000,4,260000,5/26/2004 0:00,Shipped,2,5,2004,Utility,14800,Ford,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
10264,20,10000,2,200000,6/30/2004 0:00,Shipped,2,6,2004,Utility,14800,Ford,Transports4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri
10276,48,10000,8,480000,8/2/2004 0:00,Shipped,3,8,2004,Utility,14800,Ford,Online Logistics Shipping,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA,Barajas,Miguel
10287,34,10000,17,340000,8/30/2004 0:00,Shipped,3,8,2004,Utility,14800,Ford,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gen�ve,,1203,Switzerland,EMEA,Holz,Michael
10299,49,10000,2,490000,9/30/2004 0:00,Shipped,3,9,2004,Utility,14800,Ford,"Logistics of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
10310,40,10000,15,400000,10/16/2004 0:00,Shipped,4,10,2004,Utility,14800,Ford,"Toms Spezialit?ten, Ltd",0221-5554327,Mehrheimerstr. 369,,K�ln,,50739,Germany,EMEA,Pfalzheim,Henriette
10319,45,10000,3,450000,11/3/2004 0:00,Shipped,4,11,2004,Utility,14800,Ford,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,NA,Kuo,Kee
10330,50,10000,4,500000,11/16/2004 0:00,Shipped,4,11,2004,Utility,14800,Ford,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold
10342,38,10000,11,380000,11/24/2004 0:00,Shipped,4,11,2004,Utility,14800,Ford,"Australian Shipping, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
10355,25,10000,2,250000,12/7/2004 0:00,Shipped,4,12,2004,Utility,14800,Ford,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10363,28,58000,13,1624000,1/6/2005 0:00,Shipped,1,1,2005,Utility,14800,Ford,Suominen Shipping,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
10378,49,67000,8,3283000,2/10/2005 0:00,Shipped,1,2,2005,Utility,14800,Ford,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10390,49,10000,3,490000,3/4/2005 0:00,Shipped,1,3,2005,Utility,14800,Ford,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10110,42,61000,9,2562000,3/18/2003 0:00,Shipped,1,3,2003,Utility,71000,Dodge,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria
10124,23,57000,8,1311000,5/21/2003 0:00,Shipped,2,5,2003,Utility,71000,Dodge,Signal Transport Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,NA,King,Sue
10148,29,81000,2,2349000,9/11/2003 0:00,Shipped,3,9,2003,Utility,71000,Dodge,"Anna's Transport, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
10161,25,80000,1,2000000,10/17/2003 0:00,Shipped,4,10,2003,Utility,71000,Dodge,Heintze Shipping,86 21 3555,Smagsloget 45,,?rhus,,8200,Denmark,EMEA,Ibsen,Palle
10173,39,71000,15,2769000,11/5/2003 0:00,Shipped,4,11,2003,Utility,71000,Dodge,Rovelli Transports,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni
10182,44,69000,12,3036000,11/12/2003 0:00,Shipped,4,11,2003,Utility,71000,Dodge,Logistics Transports Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
10193,25,76000,16,1900000,11/21/2003 0:00,Shipped,4,11,2003,Utility,71000,Dodge,"Australian Shipping, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean
10204,45,76000,6,3420000,12/2/2003 0:00,Shipped,4,12,2003,Utility,71000,Dodge,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff
10213,25,83000,2,2075000,1/22/2004 0:00,Shipped,1,1,2004,Utility,71000,Dodge,"Double Decker Transport Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas
10227,37,57000,12,2109000,3/2/2004 0:00,Shipped,1,3,2004,Utility,71000,Dodge,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
10241,30,66000,4,1980000,4/13/2004 0:00,Shipped,2,4,2004,Utility,71000,Dodge,Logistics Caravy,88.60.1555,"24, place Kl�ber",,Strasbourg,,67000,France,EMEA,Citeaux,Fr�d�rique
10267,36,75000,1,2700000,7/7/2004 0:00,Shipped,3,7,2004,Utility,71000,Dodge,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff
10279,26,60000,1,1560000,8/9/2004 0:00,Shipped,3,8,2004,Utility,71000,Dodge,Euro+ Shipping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
10288,23,73000,7,1679000,9/1/2004 0:00,Shipped,3,9,2004,Utility,71000,Dodge,Handji Transports& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,069045,Singapore,APAC,Victorino,Wendy
10302,23,72000,3,1656000,10/6/2003 0:00,Shipped,4,10,2003,Utility,71000,Dodge,"UK Shipping, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth
